phone_number,account_length,intl_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churned
387-8589,0.23140495867768596,0.0,1.0,0.6923076923076923,0.6955903271692746,0.5696969696969697,0.695615796519411,0.44322243607368705,0.6647058823529411,0.4432222581688774,0.4665822784810127,0.6,0.4665166010129431,0.485,0.15000000000000002,0.48518518518518516,0.1111111111111111,0.0
336-7059,0.31818181818181823,0.0,0.0,0.0,0.4139402560455192,0.7515151515151515,0.4139892904953146,0.3942810008248557,0.4176470588235294,0.3943707538013588,0.7369620253164557,0.7028571428571428,0.7371975239167136,0.47500000000000003,0.25,0.47592592592592586,0.3333333333333333,0.0
354-7423,0.49173553719008267,0.0,0.0,0.0,0.42019914651493595,0.6121212121212121,0.42018072289156627,0.3962056640087984,0.4176470588235294,0.3963118731802006,0.6,0.6571428571428571,0.6004501969611705,0.555,0.25,0.5555555555555556,0.0,0.0
349-6216,0.39669421487603307,0.0,0.0,0.0,0.4674253200568991,0.6424242424242425,0.46736947791164657,0.5012372834753919,0.5705882352941176,0.5014558395341313,0.46556962025316456,0.5314285714285715,0.46595385481148,0.605,0.1,0.6055555555555555,0.1111111111111111,0.0
399-2948,0.7603305785123967,0.0,0.0,0.0,0.2543385490753912,0.4666666666666667,0.2543507362784471,0.7943359912015396,0.7529411764705882,0.7945648657392429,0.41240506329113924,0.5314285714285715,0.4124929656724817,0.52,0.1,0.5203703703703704,0.3333333333333333,0.0
327-2040,0.5909090909090909,0.0,1.0,0.7307692307692308,0.7860597439544809,0.9030303030303031,0.7859772423025435,0.6928787462194116,0.6588235294117647,0.6929796182465222,0.33544303797468356,0.4857142857142857,0.3353967360720315,0.435,0.15000000000000002,0.4351851851851852,0.1111111111111111,0.0
336-9545,0.39669421487603307,0.0,1.0,0.6153846153846154,0.4913229018492176,0.47878787878787876,0.49129852744310576,0.5977453945559528,0.5941176470588235,0.5978647686832741,0.66,0.5028571428571429,0.6601012943162634,0.585,0.25,0.5851851851851851,0.1111111111111111,0.0
358-6530,0.5330578512396694,0.0,0.0,0.0,0.39459459459459456,0.4121212121212121,0.394578313253012,0.5653010723123453,0.6,0.5655127790359107,0.5853164556962025,0.6171428571428571,0.5852560495216658,0.68,0.15000000000000002,0.6796296296296296,0.2222222222222222,0.0
406-8182,0.23966942148760334,0.0,1.0,0.5,0.5843527738264581,0.4121212121212121,0.5843373493975904,0.3161946659334616,0.6764705882352942,0.3164024587512132,0.5435443037974683,0.7428571428571429,0.5436128306133934,0.47000000000000003,0.1,0.4703703703703703,0.5555555555555556,0.0
354-7753,0.5702479338842975,0.0,0.0,0.0,0.5331436699857753,0.5212121212121212,0.5331325301204819,0.46549353863073967,0.6823529411764706,0.4655451310255581,0.3883544303797469,0.5028571428571429,0.3882948790095667,0.585,0.15000000000000002,0.5851851851851851,0.1111111111111111,0.0
405-8712,0.045454545454545456,0.0,0.0,0.0,0.5863442389758179,0.6363636363636364,0.5863453815261044,0.6780313445147099,0.611764705882353,0.6780977030087351,0.6445569620253164,0.4742857142857143,0.6449071468767587,0.605,0.35000000000000003,0.6055555555555555,0.2222222222222222,0.0
344-7222,0.16942148760330578,0.0,1.0,0.6538461538461539,0.3741109530583215,0.8666666666666667,0.37416331994645247,0.5094858399780039,0.6411764705882352,0.5095438369459722,0.44886075949367094,0.6685714285714286,0.44907146876758586,0.545,0.25,0.5444444444444444,0.0,0.0
385-9991,0.25619834710743805,0.0,0.0,0.0,0.34167852062588905,0.6242424242424243,0.3417001338688086,0.4927137750893593,0.7764705882352941,0.4927208023293433,0.3222784810126582,0.4685714285714286,0.3224535734383793,0.315,0.2,0.31481481481481477,0.1111111111111111,0.0
338-2380,0.5867768595041323,0.0,0.0,0.0,0.47965860597439547,0.5151515151515151,0.47958500669344045,0.48474017047016776,0.5235294117647059,0.48495632481397605,0.7146835443037975,0.3942857142857143,0.7146876758581879,0.665,0.5,0.6648148148148147,0.1111111111111111,0.0
341-9546,0.615702479338843,0.0,1.0,0.5576923076923077,0.6708392603129446,0.5515151515151515,0.6708500669344043,0.5576024195765741,0.49411764705882355,0.5577483015205434,0.6235443037974684,0.46285714285714286,0.6235227912211593,0.5950000000000001,0.2,0.5944444444444444,0.1111111111111111,0.0
380-3546,0.6404958677685951,0.0,0.0,0.0,0.5388335704125178,0.6909090909090909,0.5388219544846051,0.40060489414352485,0.5647058823529412,0.40051763183435785,0.48810126582278485,0.6914285714285714,0.4884637028700056,0.225,0.65,0.22592592592592592,0.0,0.0
339-9316,0.40082644628099173,0.0,0.0,0.0,0.4509246088193457,0.5454545454545454,0.45097054886211513,0.6994775914215012,0.3941176470588235,0.6994500161759949,0.4516455696202532,0.5942857142857143,0.4518851997749015,0.7400000000000001,0.25,0.7407407407407407,0.2222222222222222,0.0
399-6809,0.06611570247933884,0.0,1.0,0.576923076923077,0.7965860597439545,0.6121212121212121,0.7965194109772423,0.7118504261754193,0.5,0.7120672921384665,0.5822784810126582,0.7428571428571429,0.58244231851435,0.515,0.1,0.5148148148148147,0.3333333333333333,0.0
418-8226,0.4132231404958678,0.0,0.0,0.0,0.6537695590327169,0.5878787878787879,0.6537817938420348,0.5988452020896343,0.7823529411764706,0.5988353283726949,0.6164556962025317,0.3028571428571429,0.6167698368036016,0.44500000000000006,0.1,0.4444444444444444,0.1111111111111111,0.0
350-7491,0.6694214876033058,0.0,0.0,0.0,0.6873399715504979,0.6181818181818182,0.6872489959839357,0.3819081660709376,0.5882352941176471,0.38207699773536075,0.3767088607594937,0.7371428571428571,0.3770399549803039,0.49000000000000005,0.30000000000000004,0.4907407407407407,0.1111111111111111,0.0
406-5761,0.5743801652892563,0.0,1.0,0.5192307692307693,0.5007112375533428,0.8545454545454545,0.500669344042838,0.5534781413252681,0.8411764705882353,0.5535425428663863,0.4250632911392405,0.5314285714285715,0.4254361283061339,0.355,0.25,0.3555555555555555,0.3333333333333333,0.0
390-9380,0.7231404958677686,0.0,1.0,0.5961538461538461,0.47510668563300146,0.5636363636363636,0.4750669344042838,0.4786912290349189,0.7529411764705882,0.4788094467809771,0.3924050632911392,0.7085714285714285,0.39279684862127184,0.52,0.2,0.5203703703703704,0.3333333333333333,0.0
403-2262,0.4173553719008265,0.0,1.0,0.8653846153846154,0.36756756756756753,0.8606060606060606,0.3674698795180723,0.658234808908441,0.6705882352941176,0.6583629893238435,0.5655696202531646,0.37714285714285717,0.5655599324704559,0.435,0.2,0.4351851851851852,0.0,0.0
371-2649,0.2892561983471075,0.0,1.0,0.9423076923076924,0.4950213371266003,0.7393939393939394,0.49497991967871485,0.4635688754467968,0.5,0.4636040116467163,0.3344303797468354,0.6857142857142857,0.33427124366910527,0.39,0.2,0.3907407407407407,0.1111111111111111,0.0
378-9221,0.4256198347107438,0.0,0.0,0.0,0.7431009957325747,0.4909090909090909,0.7429718875502008,0.5749243882320594,0.7647058823529411,0.5748948560336461,0.7116455696202533,0.6914285714285714,0.7118739448508723,0.5650000000000001,0.05,0.5648148148148148,0.2222222222222222,1.0
350-5500,0.3925619834710744,0.0,0.0,0.0,0.752773826458037,0.7090909090909091,0.752677376171352,0.7261479241132802,0.711764705882353,0.7263021675833063,0.1951898734177215,0.5085714285714286,0.19527293190770964,0.405,0.2,0.4055555555555555,0.0,0.0
364-8776,0.3677685950413223,0.0,0.0,0.0,0.45775248933143675,0.5878787878787879,0.45766398929049534,0.3750343689854276,0.27058823529411763,0.3749595600129408,0.529113924050633,0.6914285714285714,0.5289814293753518,0.455,0.2,0.45555555555555555,0.2222222222222222,0.0
414-9745,0.43388429752066116,0.0,1.0,0.6923076923076923,0.355049786628734,0.5636363636363636,0.3550870147255689,0.6645587022271102,0.48823529411764705,0.6645098673568425,0.5544303797468354,0.6285714285714286,0.5548677546426561,0.5650000000000001,0.15000000000000002,0.5648148148148148,0.1111111111111111,0.0
414-2742,0.6074380165289256,0.0,0.0,0.0,0.6560455192034139,0.5575757575757576,0.6559571619812584,0.510310695628265,0.5705882352941176,0.5105143966353931,0.46379746835443036,0.4514285714285714,0.4637028700056275,0.31000000000000005,0.2,0.30925925925925923,0.2222222222222222,0.0
400-7057,0.26859504132231404,0.0,0.0,0.0,0.687624466571835,0.6787878787878788,0.6875836680053548,0.6917789386857299,0.4588235294117647,0.6920090585571013,0.2658227848101266,0.4685714285714286,0.26561620709060213,0.5650000000000001,0.1,0.5648148148148148,0.2222222222222222,0.0
379-2790,0.38842975206611574,0.0,1.0,0.6730769230769231,0.6517780938833571,0.8666666666666667,0.6517737617135207,0.4074786912290349,0.611764705882353,0.40763506955677775,0.6288607594936709,0.6285714285714286,0.6291502532357907,0.195,0.15000000000000002,0.19444444444444445,0.0,0.0
345-3986,0.5206611570247934,0.0,0.0,0.0,0.6056899004267425,0.5575757575757576,0.6055890227576974,0.7151498487764641,0.7294117647058823,0.7153024911032029,0.44962025316455695,0.4857142857142857,0.449634214969049,0.43,0.1,0.4296296296296296,0.2222222222222222,0.0
370-2864,0.3223140495867769,0.0,1.0,0.576923076923077,0.355049786628734,0.6,0.3550870147255689,0.5708001099807534,0.8352941176470589,0.5710126172759624,0.44303797468354433,0.5428571428571428,0.4434440067529544,0.22999999999999998,0.15000000000000002,0.22962962962962963,0.1111111111111111,0.0
410-3396,0.3388429752066116,0.0,0.0,0.0,0.3809388335704125,0.49696969696969695,0.3808567603748327,0.4663183942810008,0.6176470588235294,0.466515690714979,0.5640506329113925,0.6514285714285715,0.5644344400675295,0.585,0.2,0.5851851851851851,0.0,0.0
398-2585,0.3388429752066116,0.0,1.0,0.5961538461538461,0.3692745376955904,0.5272727272727272,0.3693105756358768,0.5042617541930162,0.6470588235294118,0.504367518602394,0.4288607594936709,0.22857142857142856,0.4288126055149128,0.7150000000000001,0.30000000000000004,0.7148148148148148,0.1111111111111111,0.0
397-1039,0.5578512396694215,0.0,0.0,0.0,0.25177809388335703,0.6787878787878788,0.2518406961178046,0.768490514160022,0.5764705882352941,0.7686832740213524,0.7037974683544304,0.3942857142857143,0.7039954980303883,0.375,0.6000000000000001,0.3759259259259259,0.1111111111111111,0.0
413-7801,0.06611570247933884,0.0,0.0,0.0,0.4793741109530583,0.6181818181818182,0.4794176706827309,0.817156997525433,0.7647058823529411,0.8172112584923974,0.619493670886076,0.6685714285714286,0.6195835678109173,0.44000000000000006,0.30000000000000004,0.4407407407407407,0.3333333333333333,0.0
372-7067,0.6776859504132232,1.0,0.0,0.0,0.23157894736842108,0.6666666666666666,0.23159303882195448,0.7250481165795986,0.8823529411764706,0.7250080879974119,0.5562025316455697,0.6114285714285714,0.5565559932470456,0.61,0.15000000000000002,0.6092592592592593,0.1111111111111111,0.0
389-5705,0.6115702479338844,0.0,0.0,0.0,0.3334281650071124,0.6,0.33333333333333337,0.626065438548254,0.43529411764705883,0.6260109996764801,0.5612658227848101,0.8057142857142857,0.5616207090602139,0.45,0.35000000000000003,0.45,0.1111111111111111,0.0
389-3015,0.3223140495867769,1.0,0.0,0.0,0.8546230440967283,0.6848484848484848,0.8545850066934404,0.5795985702502062,0.5470588235294117,0.5797476544807506,0.43898734177215193,0.6914285714285714,0.4389420371412493,0.5950000000000001,0.15000000000000002,0.5944444444444444,0.2222222222222222,1.0
335-1201,0.3842975206611571,0.0,0.0,0.0,0.555049786628734,0.6363636363636364,0.5550535475234271,0.7489689304371734,0.5882352941176471,0.7489485603364606,0.3612658227848101,0.5828571428571429,0.36128306133933596,0.5750000000000001,0.8,0.5759259259259258,0.1111111111111111,0.0
393-4261,0.38016528925619836,0.0,0.0,0.0,0.4893314366998578,0.48484848484848486,0.4892904953145917,0.6024195765740995,0.44705882352941173,0.6023940472339049,0.42987341772151905,0.6171428571428571,0.42993809791783905,0.515,0.15000000000000002,0.5148148148148147,0.0,0.0
339-8534,0.4462809917355372,1.0,1.0,0.8846153846153847,0.46998577524893315,0.5151515151515151,0.4698795180722891,0.373934561451746,0.5411764705882353,0.3739890003235199,0.4678481012658228,0.5714285714285714,0.4682048396173326,0.5950000000000001,0.25,0.5944444444444444,0.1111111111111111,0.0
342-3748,0.43388429752066116,0.0,0.0,0.0,0.4258890469416785,0.6909090909090909,0.4258701472556894,0.2873247181743195,0.4235294117647059,0.28728566806858624,0.5769620253164557,0.49714285714285716,0.5773776027011818,0.45,0.1,0.45,0.2222222222222222,0.0
378-2599,0.3760330578512397,0.0,0.0,0.0,0.5285917496443813,0.3696969696969697,0.5286144578313253,0.32471817431949407,0.7705882352941177,0.32481397605952766,0.6518987341772152,0.4,0.6522228474957794,0.5900000000000001,0.2,0.5907407407407407,0.1111111111111111,0.0
329-4592,0.38016528925619836,0.0,0.0,0.0,0.6099573257467995,0.6787878787878788,0.6099397590361446,0.7189991751443497,0.5705882352941176,0.7191847298608864,0.7108860759493671,0.64,0.7113111986494092,0.7400000000000001,0.15000000000000002,0.7407407407407407,0.0,1.0
337-2326,0.5082644628099174,0.0,0.0,0.0,0.6958748221906117,0.5515151515151515,0.6957831325301205,0.34396480615892217,0.4117647058823529,0.34390164995147204,0.7681012658227848,0.5942857142857143,0.7681485649971863,0.6000000000000001,0.25,0.6,0.0,0.0
363-4527,0.4793388429752066,0.0,0.0,0.0,0.8608819345661451,0.503030303030303,0.860776439089692,0.4594445971954908,0.6235294117647059,0.45939825299255904,0.5311392405063291,0.4514285714285714,0.5312324141812043,0.52,0.35000000000000003,0.5203703703703704,0.1111111111111111,1.0
354-3619,0.6694214876033058,0.0,1.0,0.576923076923077,0.5553342816500711,0.7454545454545455,0.5552208835341366,0.3475391806433874,0.6764705882352942,0.347460368812682,0.5594936708860759,0.5142857142857142,0.5599324704558244,0.45,0.25,0.45,0.5555555555555556,1.0
371-1014,0.3553719008264463,1.0,0.0,0.0,0.5911806543385492,0.6848484848484848,0.59119812583668,0.5009623315919713,0.7588235294117647,0.5011323196376577,0.4136708860759494,0.56,0.413618458075408,0.65,0.15000000000000002,0.6499999999999999,0.1111111111111111,0.0
383-3933,0.23966942148760334,0.0,0.0,0.0,0.3385490753911807,0.7212121212121212,0.33852074966532797,0.3698102832004399,0.6764705882352942,0.36978324166936266,0.7559493670886077,0.42857142857142855,0.7563308947664603,0.45,0.30000000000000004,0.45,0.2222222222222222,1.0
403-3365,0.42148760330578516,0.0,0.0,0.0,0.6992887624466573,0.703030303030303,0.6992971887550201,0.37228485015122353,0.5705882352941176,0.3723714008411517,0.4832911392405064,0.41714285714285715,0.48339898705683737,0.49500000000000005,0.35000000000000003,0.4944444444444444,0.1111111111111111,0.0
383-6272,0.4132231404958678,0.0,0.0,0.0,0.37268847795163584,0.896969696969697,0.3726572958500669,0.6535606268902941,0.7411764705882353,0.6535101908767389,0.7121518987341773,0.6342857142857142,0.7124366910523354,0.63,0.2,0.6296296296296295,0.3333333333333333,0.0
411-4648,0.29338842975206614,0.0,0.0,0.0,0.3692745376955904,0.6424242424242425,0.3693105756358768,0.5188342040142975,0.8117647058823529,0.5189259139437076,0.5379746835443038,0.6628571428571428,0.537985368598762,0.41500000000000004,0.2,0.41481481481481486,0.4444444444444444,1.0
385-2739,0.44214876033057854,1.0,0.0,0.0,0.7849217638691323,0.509090909090909,0.784805890227577,0.5581523233434149,0.5352941176470588,0.5583953413134909,0.5351898734177215,0.6171428571428571,0.5351716375914463,0.335,0.2,0.3351851851851852,0.2222222222222222,1.0
385-5290,0.32644628099173556,0.0,0.0,0.0,0.6068278805120911,0.7515151515151515,0.606760374832664,0.5213087709650811,0.5058823529411764,0.5215140731154967,0.490379746835443,0.6114285714285714,0.49071468767585824,0.605,0.1,0.6055555555555555,0.1111111111111111,0.0
341-7698,0.4793388429752066,0.0,0.0,0.0,0.3658605974395448,0.5575757575757576,0.36579651941097724,0.5270827605169095,0.3588235294117647,0.5270139113555483,0.3081012658227848,0.6685714285714286,0.3083849184018008,0.6200000000000001,0.45,0.6203703703703703,0.2222222222222222,0.0
391-1811,0.20661157024793392,0.0,0.0,0.0,0.2711237553342817,0.6242424242424243,0.2710843373493976,0.52048391531482,0.6823529411764706,0.5205435134260757,0.6043037974683544,0.6285714285714286,0.6043894203714125,0.68,0.2,0.6796296296296296,0.1111111111111111,0.0
340-9582,0.5165289256198348,0.0,0.0,0.0,0.433570412517781,0.5696969696969697,0.43356760374832665,0.45697003024470717,0.5352941176470588,0.45713361371724365,0.5043037974683544,0.48,0.5042205965109736,0.51,0.05,0.5092592592592592,0.1111111111111111,0.0
338-2617,0.6115702479338844,0.0,0.0,0.0,0.5544807965860598,0.6545454545454545,0.554384203480589,0.514434973879571,0.6,0.5143966353930767,0.44278481012658233,0.96,0.4428812605514913,0.41,0.2,0.4092592592592592,0.4444444444444444,0.0
403-1671,0.6487603305785125,0.0,0.0,0.0,0.6108108108108108,0.6787878787878788,0.6107764390896921,0.7228485015122353,0.6764705882352942,0.7230669686185701,0.579493670886076,0.38857142857142857,0.5796285875070344,0.58,0.1,0.5796296296296296,0.1111111111111111,0.0
371-1011,0.26859504132231404,0.0,0.0,0.0,0.5132290184921764,0.6,0.5132195448460509,0.37145999450096234,0.6705882352941176,0.37140084115173083,0.5215189873417722,0.56,0.5216657287563309,0.47500000000000003,0.30000000000000004,0.47592592592592586,0.1111111111111111,0.0
407-1032,0.3347107438016529,0.0,0.0,0.0,0.4668563300142248,0.509090909090909,0.46686746987951805,0.8735221336266153,0.6411764705882352,0.8735037204788094,0.6113924050632912,0.49714285714285716,0.6117051209904333,0.665,0.2,0.6648148148148147,0.1111111111111111,0.0
389-6900,0.5206611570247934,0.0,0.0,0.0,0.6005689900426743,0.37575757575757573,0.6005689424364123,0.6466868298047841,0.8411764705882353,0.6467162730507926,0.5759493670886076,0.37714285714285717,0.5762521102982555,0.78,0.15000000000000002,0.7796296296296296,0.2222222222222222,0.0
383-1564,0.44214876033057854,0.0,1.0,0.3653846153846154,0.8887624466571835,0.593939393939394,0.8887215528781793,0.7462194116029695,0.7176470588235294,0.7463604011646716,0.41164556962025317,0.52,0.4119302194710186,0.505,0.30000000000000004,0.5055555555555555,0.0,0.0
387-7614,0.43388429752066116,0.0,1.0,0.5192307692307693,0.6352773826458038,0.5878787878787879,0.6352074966532798,0.5842727522683531,0.7705882352941177,0.5842769330313814,0.39139240506329115,0.8514285714285714,0.39167135621834553,0.58,0.1,0.5796296296296296,0.1111111111111111,0.0
394-9346,0.2520661157024794,0.0,0.0,0.0,0.4748221906116643,0.46060606060606063,0.4747322623828648,0.6147924113280175,0.6647058823529411,0.6150113231963766,0.47822784810126584,0.49714285714285716,0.4783342712436691,0.71,0.25,0.7092592592592593,0.1111111111111111,0.0
